order_id,order_date,customer_id,customer_name,product,category,region,quantity,unit_price,revenue,discount,profit
266,2025-06-29,CUST0229,Customer 0229,Laptop,Electronics,North,3,65000,171600.0,0.12,30147.87
267,2025-02-08,CUST0344,Customer 0344,Rice,Grocery,South,4,1000,3720.0,0.07,953.22
268,2025-01-16,CUST0074,Customer 0074,Coffee,Grocery,East,4,500,1980.0,0.01,187.69
269,2025-07-05,CUST0197,Customer 0197,Coffee,Grocery,East,1,500,440.0,0.12,100.93
270,2025-07-10,CUST0228,Customer 0228,Phone,Electronics,East,5,30000,145500.0,0.03,23386.07
271,2025-11-29,CUST0143,Customer 0143,Keyboard,Electronics,West,1,2500,2475.0,0.01,299.3
272,2025-10-15,CUST0061,Customer 0061,Chair,Furniture,East,3,7000,18060.0,0.14,2297.33
273,2025-12-22,CUST0470,Customer 0470,T-Shirt,Fashion,West,2,1200,2352.0,0.02,629.45
274,2025-03-30,CUST0461,Customer 0461,Oil,Grocery,East,4,1500,4800.0,0.2,1239.9
275,2025-12-08,CUST0178,Customer 0178,Oil,Grocery,East,1,1500,1335.0,0.11,192.08
276,2025-03-22,CUST0365,Customer 0365,Oil,Grocery,North,2,1500,2520.0,0.16,483.65
277,2025-04-13,CUST0406,Customer 0406,Headphones,Electronics,East,2,3000,5040.0,0.16,432.34
278,2025-08-28,CUST0412,Customer 0412,Jeans,Fashion,East,2,2500,4400.0,0.12,435.46
279,2025-07-23,CUST0368,Customer 0368,Oil,Grocery,North,4,1500,5340.0,0.11,1330.81
280,2025-03-06,CUST0498,Customer 0498,Desk,Furniture,East,1,12000,10920.0,0.09,2507.49
281,2025-03-07,CUST0450,Customer 0450,Jeans,Fashion,West,5,2500,12000.0,0.04,3510.94
282,2025-09-15,CUST0467,Customer 0467,Laptop,Electronics,South,1,65000,58500.0,0.1,8594.08
283,2025-06-15,CUST0479,Customer 0479,Oil,Grocery,East,2,1500,2790.0,0.07,800.73
284,2025-02-10,CUST0129,Customer 0129,Keyboard,Electronics,North,5,2500,11875.0,0.05,2582.87
285,2025-09-15,CUST0329,Customer 0329,Headphones,Electronics,East,5,3000,12150.0,0.19,1384.16
286,2025-10-16,CUST0022,Customer 0022,Laptop,Electronics,East,1,65000,64350.0,0.01,14229.06
287,2025-11-30,CUST0108,Customer 0108,Coffee,Grocery,East,4,500,1760.0,0.12,152.53
288,2025-11-25,CUST0490,Customer 0490,Chair,Furniture,West,4,7000,26600.0,0.05,6852.61
289,2025-06-02,CUST0233,Customer 0233,Phone,Electronics,West,1,30000,29100.0,0.03,4988.81
290,2025-04-15,CUST0175,Customer 0175,Coffee,Grocery,East,2,500,940.0,0.06,223.76
291,2025-07-24,CUST0067,Customer 0067,Desk,Furniture,West,5,12000,53400.0,0.11,8020.97
292,2025-03-04,CUST0137,Customer 0137,T-Shirt,Fashion,West,2,1200,2328.0,0.03,212.16
293,2025-11-12,CUST0215,Customer 0215,Keyboard,Electronics,East,2,2500,4200.0,0.16,1198.79
294,2025-04-08,CUST0391,Customer 0391,Headphones,Electronics,East,4,3000,9600.0,0.2,1753.91
295,2025-09-12,CUST0012,Customer 0012,Phone,Electronics,South,4,30000,108000.0,0.1,31608.47
296,2025-10-26,CUST0181,Customer 0181,Laptop,Electronics,West,1,65000,61100.0,0.06,12919.85
297,2025-05-27,CUST0275,Customer 0275,Laptop,Electronics,East,1,65000,59150.0,0.09,16215.4
298,2025-07-26,CUST0188,Customer 0188,Laptop,Electronics,East,4,65000,257400.0,0.01,52406.57
299,2025-10-11,CUST0148,Customer 0148,Phone,Electronics,East,4,30000,108000.0,0.1,26802.24
300,2025-11-16,CUST0349,Customer 0349,Coffee,Grocery,East,1,500,485.0,0.03,49.12
301,2025-06-23,CUST0286,Customer 0286,Desk,Furniture,North,2,12000,23040.0,0.04,4423.84
302,2025-01-24,CUST0020,Customer 0020,Headphones,Electronics,South,3,3000,7560.0,0.16,1468.55
303,2025-11-07,CUST0458,Customer 0458,Jeans,Fashion,South,2,2500,4650.0,0.07,999.17
304,2025-07-21,CUST0316,Customer 0316,Oil,Grocery,West,3,1500,3960.0,0.12,758.77
305,2025-12-29,CUST0289,Customer 0289,Chair,Furniture,North,4,7000,23520.0,0.16,3787.63
306,2025-08-02,CUST0299,Customer 0299,Chair,Furniture,South,1,7000,6160.0,0.12,852.65
307,2025-01-27,CUST0299,Customer 0299,T-Shirt,Fashion,West,2,1200,2160.0,0.1,515.51
308,2025-03-17,CUST0421,Customer 0421,Rice,Grocery,North,2,1000,1980.0,0.01,571.44
309,2025-04-08,CUST0010,Customer 0010,T-Shirt,Fashion,South,3,1200,3312.0,0.08,565.86
310,2025-07-30,CUST0257,Customer 0257,Coffee,Grocery,North,4,500,1660.0,0.17,401.53
311,2025-12-28,CUST0071,Customer 0071,Jeans,Fashion,West,2,2500,4450.0,0.11,1333.16
312,2025-09-27,CUST0193,Customer 0193,Desk,Furniture,East,2,12000,21840.0,0.09,4308.77
313,2025-12-13,CUST0396,Customer 0396,Oil,Grocery,South,3,1500,3960.0,0.12,484.3
314,2025-05-23,CUST0286,Customer 0286,Chair,Furniture,East,2,7000,11340.0,0.19,3357.74
315,2025-12-27,CUST0107,Customer 0107,Oil,Grocery,East,4,1500,5640.0,0.06,883.99
316,2025-05-28,CUST0063,Customer 0063,Coffee,Grocery,East,5,500,2300.0,0.08,679.96
317,2025-03-16,CUST0149,Customer 0149,Laptop,Electronics,West,3,65000,157950.0,0.19,15382.19
318,2025-12-02,CUST0132,Customer 0132,Oil,Grocery,East,4,1500,5760.0,0.04,1509.98
319,2025-10-15,CUST0357,Customer 0357,Chair,Furniture,South,2,7000,13720.0,0.02,3333.91
320,2025-05-05,CUST0026,Customer 0026,Rice,Grocery,North,5,1000,4750.0,0.05,623.31
321,2025-07-31,CUST0170,Customer 0170,Oil,Grocery,North,4,1500,5880.0,0.02,1467.46
322,2025-10-09,CUST0476,Customer 0476,Headphones,Electronics,West,4,3000,10440.0,0.13,2857.87
323,2025-09-02,CUST0334,Customer 0334,Keyboard,Electronics,North,3,2500,7050.0,0.06,1565.79
324,2025-11-30,CUST0294,Customer 0294,Keyboard,Electronics,North,5,2500,10625.0,0.15,2837.65
325,2025-03-31,CUST0214,Customer 0214,Headphones,Electronics,West,1,3000,2400.0,0.2,401.61
326,2025-04-06,CUST0480,Customer 0480,Oil,Grocery,North,3,1500,3690.0,0.18,302.72
327,2025-06-21,CUST0146,Customer 0146,T-Shirt,Fashion,South,5,1200,5400.0,0.1,1488.44
328,2025-09-16,CUST0240,Customer 0240,Chair,Furniture,West,2,7000,11760.0,0.16,1796.35
329,2025-11-28,CUST0132,Customer 0132,Oil,Grocery,East,2,1500,3000.0,0.0,462.49
330,2025-10-18,CUST0346,Customer 0346,Keyboard,Electronics,West,2,2500,4400.0,0.12,970.29
331,2025-08-07,CUST0264,Customer 0264,Desk,Furniture,South,1,12000,11040.0,0.08,1114.87
332,2025-09-02,CUST0166,Customer 0166,Keyboard,Electronics,East,1,2500,2375.0,0.05,313.06
333,2025-06-18,CUST0155,Customer 0155,Coffee,Grocery,South,5,500,2500.0,0.0,559.53
334,2025-02-01,CUST0342,Customer 0342,Phone,Electronics,East,4,30000,112800.0,0.06,19084.82
335,2025-12-20,CUST0061,Customer 0061,Rice,Grocery,South,3,1000,2790.0,0.07,358.76
336,2025-09-02,CUST0079,Customer 0079,T-Shirt,Fashion,West,5,1200,5580.0,0.07,1308.1
337,2025-10-03,CUST0411,Customer 0411,Rice,Grocery,North,2,1000,1700.0,0.15,390.45
338,2025-09-27,CUST0229,Customer 0229,Jeans,Fashion,North,3,2500,7350.0,0.02,1500.26
339,2025-10-08,CUST0463,Customer 0463,Jeans,Fashion,East,2,2500,4450.0,0.11,502.71
340,2025-09-24,CUST0227,Customer 0227,Phone,Electronics,West,2,30000,51600.0,0.14,9677.18
341,2025-01-29,CUST0233,Customer 0233,Headphones,Electronics,West,5,3000,13800.0,0.08,2816.03
342,2025-12-11,CUST0414,Customer 0414,Chair,Furniture,South,1,7000,6440.0,0.08,1671.95
343,2025-10-24,CUST0038,Customer 0038,Laptop,Electronics,North,4,65000,241800.0,0.07,22735.77
344,2025-02-05,CUST0479,Customer 0479,T-Shirt,Fashion,South,1,1200,1128.0,0.06,134.9
345,2025-11-25,CUST0374,Customer 0374,Rice,Grocery,West,4,1000,3720.0,0.07,1027.07
346,2025-07-13,CUST0193,Customer 0193,Phone,Electronics,North,5,30000,145500.0,0.03,39177.77
347,2025-04-02,CUST0276,Customer 0276,Shoes,Fashion,North,5,4000,19400.0,0.03,5729.2
348,2025-01-12,CUST0153,Customer 0153,T-Shirt,Fashion,South,5,1200,5520.0,0.08,902.19
349,2025-05-07,CUST0236,Customer 0236,Desk,Furniture,North,2,12000,22560.0,0.06,6457.36
350,2025-01-17,CUST0415,Customer 0415,Rice,Grocery,North,4,1000,3520.0,0.12,1006.62
351,2025-05-04,CUST0106,Customer 0106,Phone,Electronics,North,1,30000,26400.0,0.12,4704.93
352,2025-05-06,CUST0380,Customer 0380,Laptop,Electronics,North,4,65000,236600.0,0.09,47023.58
353,2025-03-13,CUST0258,Customer 0258,Chair,Furniture,East,2,7000,11760.0,0.16,2833.38
354,2025-10-23,CUST0307,Customer 0307,Rice,Grocery,South,3,1000,2850.0,0.05,777.41
355,2025-07-31,CUST0154,Customer 0154,Chair,Furniture,South,1,7000,6230.0,0.11,1309.34
356,2025-11-17,CUST0348,Customer 0348,Shoes,Fashion,West,5,4000,18000.0,0.1,5290.27
357,2025-09-26,CUST0164,Customer 0164,Oil,Grocery,South,4,1500,5520.0,0.08,805.78
358,2025-10-03,CUST0243,Customer 0243,Keyboard,Electronics,West,2,2500,4700.0,0.06,1107.63
359,2025-01-30,CUST0288,Customer 0288,Shoes,Fashion,South,4,4000,14240.0,0.11,1559.29
360,2025-05-11,CUST0105,Customer 0105,Desk,Furniture,North,1,12000,9840.0,0.18,2621.07
361,2025-10-02,CUST0371,Customer 0371,Keyboard,Electronics,North,1,2500,2375.0,0.05,541.99
362,2025-02-07,CUST0097,Customer 0097,Coffee,Grocery,East,5,500,2400.0,0.04,302.29
363,2025-06-05,CUST0490,Customer 0490,Laptop,Electronics,North,2,65000,105300.0,0.19,30711.49
364,2025-09-03,CUST0469,Customer 0469,Keyboard,Electronics,South,5,2500,10750.0,0.14,1798.03
365,2025-10-10,CUST0165,Customer 0165,Chair,Furniture,East,4,7000,25480.0,0.09,5674.87
366,2025-05-14,CUST0185,Customer 0185,Jeans,Fashion,West,4,2500,9100.0,0.09,2335.24
367,2025-06-13,CUST0469,Customer 0469,Keyboard,Electronics,South,3,2500,7050.0,0.06,634.9
368,2025-03-16,CUST0009,Customer 0009,Chair,Furniture,West,5,7000,28350.0,0.19,5880.11
369,2025-06-01,CUST0079,Customer 0079,Keyboard,Electronics,South,3,2500,7125.0,0.05,1463.15
370,2025-09-13,CUST0282,Customer 0282,Rice,Grocery,West,3,1000,2850.0,0.05,743.14
371,2025-08-24,CUST0087,Customer 0087,Oil,Grocery,West,3,1500,4365.0,0.03,1040.92
372,2025-04-05,CUST0470,Customer 0470,Jeans,Fashion,North,1,2500,2250.0,0.1,595.34
373,2025-12-09,CUST0025,Customer 0025,Laptop,Electronics,North,4,65000,252200.0,0.03,55169.85
374,2025-12-29,CUST0078,Customer 0078,Laptop,Electronics,West,2,65000,117000.0,0.1,18966.19
375,2025-12-04,CUST0250,Customer 0250,Laptop,Electronics,North,1,65000,57850.0,0.11,9863.11
376,2025-09-29,CUST0370,Customer 0370,Chair,Furniture,West,5,7000,28000.0,0.2,2345.6
377,2025-04-02,CUST0055,Customer 0055,Phone,Electronics,East,5,30000,145500.0,0.03,17783.75
378,2025-07-01,CUST0137,Customer 0137,Shoes,Fashion,South,1,4000,3720.0,0.07,629.89
379,2025-12-23,CUST0116,Customer 0116,Chair,Furniture,North,1,7000,6090.0,0.13,1637.04
380,2025-02-17,CUST0208,Customer 0208,Shoes,Fashion,North,4,4000,14240.0,0.11,1315.0
381,2025-12-26,CUST0088,Customer 0088,Phone,Electronics,East,4,30000,99600.0,0.17,22099.21
382,2025-10-17,CUST0440,Customer 0440,Phone,Electronics,West,5,30000,123000.0,0.18,16057.48
383,2025-05-19,CUST0024,Customer 0024,Phone,Electronics,North,3,30000,73800.0,0.18,15053.15
384,2025-04-02,CUST0476,Customer 0476,Desk,Furniture,West,1,12000,9720.0,0.19,2032.92
385,2025-02-09,CUST0154,Customer 0154,Headphones,Electronics,West,5,3000,14250.0,0.05,3756.63
386,2025-12-13,CUST0460,Customer 0460,Jeans,Fashion,North,3,2500,6900.0,0.08,1674.93
387,2025-09-14,CUST0382,Customer 0382,Desk,Furniture,North,1,12000,11760.0,0.02,1541.4
388,2025-06-24,CUST0310,Customer 0310,Coffee,Grocery,North,5,500,2300.0,0.08,575.42
389,2025-11-21,CUST0140,Customer 0140,T-Shirt,Fashion,West,4,1200,4560.0,0.05,919.61
390,2025-08-10,CUST0096,Customer 0096,Rice,Grocery,East,5,1000,4350.0,0.13,430.01
391,2025-05-07,CUST0366,Customer 0366,Phone,Electronics,South,1,30000,28500.0,0.05,4662.6
392,2025-07-19,CUST0163,Customer 0163,Desk,Furniture,West,1,12000,11760.0,0.02,3380.43
393,2025-07-04,CUST0390,Customer 0390,Chair,Furniture,West,1,7000,6790.0,0.03,823.13
394,2025-10-13,CUST0285,Customer 0285,Jeans,Fashion,North,4,2500,9800.0,0.02,977.22
395,2025-11-02,CUST0307,Customer 0307,Desk,Furniture,North,4,12000,48000.0,0.0,8209.83
396,2025-10-14,CUST0464,Customer 0464,Keyboard,Electronics,South,5,2500,11250.0,0.1,2596.16
397,2025-03-13,CUST0138,Customer 0138,Chair,Furniture,West,3,7000,18900.0,0.1,1775.06
398,2025-05-22,CUST0216,Customer 0216,Chair,Furniture,South,4,7000,23520.0,0.16,3750.2
399,2025-11-17,CUST0254,Customer 0254,Coffee,Grocery,East,5,500,2400.0,0.04,248.48
400,2025-01-04,CUST0486,Customer 0486,Shoes,Fashion,East,3,4000,9960.0,0.17,1629.21
401,2025-08-14,CUST0172,Customer 0172,Shoes,Fashion,South,5,4000,19400.0,0.03,2920.6
402,2025-09-03,CUST0161,Customer 0161,Headphones,Electronics,West,4,3000,9720.0,0.19,1400.83
403,2025-10-22,CUST0401,Customer 0401,Keyboard,Electronics,West,3,2500,6900.0,0.08,1791.44
404,2025-07-06,CUST0059,Customer 0059,Coffee,Grocery,North,2,500,880.0,0.12,176.03
405,2025-08-25,CUST0483,Customer 0483,Oil,Grocery,North,2,1500,2730.0,0.09,393.37
406,2025-07-29,CUST0345,Customer 0345,T-Shirt,Fashion,South,2,1200,2088.0,0.13,278.21
407,2025-08-05,CUST0405,Customer 0405,Shoes,Fashion,West,1,4000,3640.0,0.09,770.03
408,2025-10-01,CUST0260,Customer 0260,Oil,Grocery,East,4,1500,5340.0,0.11,1356.14
409,2025-12-26,CUST0459,Customer 0459,Jeans,Fashion,South,5,2500,10875.0,0.13,1073.32
410,2025-12-03,CUST0341,Customer 0341,Desk,Furniture,West,2,12000,20880.0,0.13,1873.88
411,2025-06-19,CUST0495,Customer 0495,Shoes,Fashion,South,1,4000,4000.0,0.0,547.69
412,2025-08-17,CUST0192,Customer 0192,Shoes,Fashion,South,4,4000,13600.0,0.15,2849.06
413,2025-06-26,CUST0013,Customer 0013,T-Shirt,Fashion,North,1,1200,1128.0,0.06,318.68
414,2025-03-01,CUST0426,Customer 0426,Oil,Grocery,South,2,1500,2790.0,0.07,433.77
415,2025-09-24,CUST0248,Customer 0248,Desk,Furniture,West,4,12000,47040.0,0.02,11234.97
416,2025-06-13,CUST0035,Customer 0035,Chair,Furniture,East,1,7000,5880.0,0.16,619.27
417,2025-11-28,CUST0056,Customer 0056,Rice,Grocery,South,2,1000,1620.0,0.19,393.51
418,2025-10-10,CUST0082,Customer 0082,Desk,Furniture,West,5,12000,54600.0,0.09,9918.19
419,2025-11-19,CUST0095,Customer 0095,Headphones,Electronics,South,4,3000,11040.0,0.08,2674.17
420,2025-08-19,CUST0304,Customer 0304,Shoes,Fashion,East,4,4000,16000.0,0.0,2036.08
421,2025-12-27,CUST0415,Customer 0415,Phone,Electronics,South,5,30000,147000.0,0.02,39959.81
422,2025-07-07,CUST0167,Customer 0167,Keyboard,Electronics,West,4,2500,9800.0,0.02,2230.03
423,2025-09-28,CUST0495,Customer 0495,Rice,Grocery,North,3,1000,2640.0,0.12,566.25
424,2025-06-28,CUST0181,Customer 0181,T-Shirt,Fashion,East,5,1200,5820.0,0.03,1328.06
425,2025-11-11,CUST0303,Customer 0303,Phone,Electronics,North,2,30000,56400.0,0.06,7472.21
426,2025-04-04,CUST0192,Customer 0192,Oil,Grocery,South,2,1500,2700.0,0.1,464.43
427,2025-10-22,CUST0197,Customer 0197,Shoes,Fashion,South,2,4000,7200.0,0.1,1427.21
428,2025-10-12,CUST0086,Customer 0086,T-Shirt,Fashion,West,3,1200,3492.0,0.03,521.03
429,2025-11-14,CUST0028,Customer 0028,Desk,Furniture,West,1,12000,10800.0,0.1,1327.63
430,2025-10-15,CUST0259,Customer 0259,Rice,Grocery,West,4,1000,3680.0,0.08,692.5
431,2025-09-08,CUST0086,Customer 0086,Phone,Electronics,East,5,30000,148500.0,0.01,36743.72
432,2025-01-17,CUST0141,Customer 0141,Keyboard,Electronics,West,5,2500,11750.0,0.06,2958.21
433,2025-10-09,CUST0262,Customer 0262,Phone,Electronics,East,5,30000,147000.0,0.02,36827.16
434,2025-10-05,CUST0422,Customer 0422,Laptop,Electronics,North,4,65000,231400.0,0.11,68899.5
435,2025-12-01,CUST0385,Customer 0385,Keyboard,Electronics,East,3,2500,6225.0,0.17,542.14
436,2025-06-28,CUST0442,Customer 0442,Phone,Electronics,South,4,30000,99600.0,0.17,10540.16
437,2025-04-18,CUST0416,Customer 0416,Oil,Grocery,West,5,1500,6450.0,0.14,1737.83
438,2025-03-26,CUST0316,Customer 0316,Headphones,Electronics,East,2,3000,5040.0,0.16,1296.27
439,2025-09-30,CUST0144,Customer 0144,Coffee,Grocery,East,5,500,2425.0,0.03,716.3
440,2025-05-29,CUST0294,Customer 0294,Chair,Furniture,North,5,7000,28000.0,0.2,6424.48
441,2025-03-11,CUST0493,Customer 0493,Shoes,Fashion,South,1,4000,3200.0,0.2,866.4
442,2025-12-26,CUST0444,Customer 0444,Headphones,Electronics,South,2,3000,5820.0,0.03,878.01
443,2025-12-13,CUST0202,Customer 0202,T-Shirt,Fashion,West,2,1200,2112.0,0.12,293.82
444,2025-07-12,CUST0232,Customer 0232,Phone,Electronics,East,1,30000,27600.0,0.08,6760.8
445,2025-08-21,CUST0487,Customer 0487,T-Shirt,Fashion,North,3,1200,3168.0,0.12,859.03
446,2025-08-23,CUST0326,Customer 0326,Rice,Grocery,West,3,1000,2490.0,0.17,635.07
447,2025-04-22,CUST0496,Customer 0496,Shoes,Fashion,East,2,4000,7200.0,0.1,1087.42
448,2025-06-22,CUST0281,Customer 0281,Coffee,Grocery,East,2,500,890.0,0.11,166.23
449,2025-12-16,CUST0391,Customer 0391,Laptop,Electronics,West,1,65000,63700.0,0.02,16081.43
450,2025-01-09,CUST0064,Customer 0064,Headphones,Electronics,West,4,3000,10920.0,0.09,3256.39
451,2025-04-14,CUST0353,Customer 0353,Headphones,Electronics,East,3,3000,8730.0,0.03,2489.79
452,2025-02-17,CUST0336,Customer 0336,Desk,Furniture,South,3,12000,35280.0,0.02,7980.05
453,2025-01-27,CUST0203,Customer 0203,Rice,Grocery,West,3,1000,2550.0,0.15,627.69
454,2025-12-02,CUST0047,Customer 0047,Oil,Grocery,South,1,1500,1500.0,0.0,277.35
455,2025-10-31,CUST0116,Customer 0116,Jeans,Fashion,North,4,2500,10000.0,0.0,2330.31
456,2025-08-05,CUST0356,Customer 0356,Headphones,Electronics,North,4,3000,11880.0,0.01,1951.59
457,2025-02-22,CUST0161,Customer 0161,Desk,Furniture,South,3,12000,34920.0,0.03,8735.63
458,2025-11-25,CUST0347,Customer 0347,Headphones,Electronics,South,1,3000,2670.0,0.11,218.58
459,2025-08-14,CUST0180,Customer 0180,Oil,Grocery,West,2,1500,2610.0,0.13,295.72
460,2025-11-12,CUST0352,Customer 0352,T-Shirt,Fashion,North,2,1200,2352.0,0.02,240.14
461,2025-10-29,CUST0374,Customer 0374,Shoes,Fashion,South,3,4000,9720.0,0.19,1450.13
462,2025-05-07,CUST0142,Customer 0142,Rice,Grocery,East,1,1000,950.0,0.05,201.61
463,2025-12-20,CUST0014,Customer 0014,Rice,Grocery,South,3,1000,2880.0,0.04,614.95
464,2025-07-20,CUST0152,Customer 0152,Rice,Grocery,South,1,1000,840.0,0.16,213.89
465,2025-09-11,CUST0198,Customer 0198,Phone,Electronics,North,2,30000,54000.0,0.1,11375.89
466,2025-07-04,CUST0479,Customer 0479,Desk,Furniture,West,2,12000,22080.0,0.08,5841.8
467,2025-07-07,CUST0280,Customer 0280,Rice,Grocery,North,2,1000,1700.0,0.15,492.97
468,2025-01-09,CUST0301,Customer 0301,Phone,Electronics,North,1,30000,28500.0,0.05,2529.71
469,2025-07-23,CUST0260,Customer 0260,Chair,Furniture,West,5,7000,29750.0,0.15,5152.3
470,2025-02-12,CUST0328,Customer 0328,Jeans,Fashion,East,5,2500,11000.0,0.12,1551.47
471,2025-02-10,CUST0262,Customer 0262,Keyboard,Electronics,North,2,2500,4450.0,0.11,738.53
472,2025-06-08,CUST0358,Customer 0358,Shoes,Fashion,West,2,4000,7920.0,0.01,783.82
473,2025-03-01,CUST0233,Customer 0233,Coffee,Grocery,South,5,500,2475.0,0.01,560.68
474,2025-03-03,CUST0007,Customer 0007,Oil,Grocery,East,2,1500,2580.0,0.14,299.39
475,2025-09-25,CUST0265,Customer 0265,Oil,Grocery,East,3,1500,4365.0,0.03,471.09
476,2025-03-02,CUST0395,Customer 0395,Laptop,Electronics,North,3,65000,163800.0,0.16,22905.09
477,2025-05-15,CUST0365,Customer 0365,Coffee,Grocery,North,1,500,450.0,0.1,86.57
478,2025-09-13,CUST0440,Customer 0440,Coffee,Grocery,North,2,500,930.0,0.07,126.6
479,2025-10-21,CUST0346,Customer 0346,Oil,Grocery,North,1,1500,1425.0,0.05,273.52
480,2025-01-07,CUST0126,Customer 0126,Laptop,Electronics,South,4,65000,241800.0,0.07,68296.37
481,2025-01-19,CUST0284,Customer 0284,Oil,Grocery,East,4,1500,5760.0,0.04,775.4
482,2025-05-19,CUST0423,Customer 0423,Phone,Electronics,North,5,30000,139500.0,0.07,26567.64
483,2025-04-02,CUST0115,Customer 0115,Jeans,Fashion,West,1,2500,2025.0,0.19,192.71
484,2025-05-25,CUST0397,Customer 0397,Chair,Furniture,East,3,7000,20580.0,0.02,3714.36
485,2025-04-13,CUST0150,Customer 0150,Coffee,Grocery,East,3,500,1275.0,0.15,170.04
486,2025-10-30,CUST0498,Customer 0498,T-Shirt,Fashion,South,2,1200,2040.0,0.15,408.5
487,2025-03-19,CUST0004,Customer 0004,Shoes,Fashion,North,1,4000,3800.0,0.05,593.61
488,2025-06-21,CUST0001,Customer 0001,Rice,Grocery,North,4,1000,3320.0,0.17,796.76
489,2025-04-16,CUST0272,Customer 0272,Keyboard,Electronics,South,4,2500,9000.0,0.1,838.59
490,2025-12-31,CUST0144,Customer 0144,Phone,Electronics,West,1,30000,24600.0,0.18,6824.12
491,2025-12-25,CUST0459,Customer 0459,Desk,Furniture,North,4,12000,38880.0,0.19,3836.62
492,2025-09-16,CUST0069,Customer 0069,Rice,Grocery,West,4,1000,3960.0,0.01,811.49
493,2025-12-06,CUST0494,Customer 0494,Headphones,Electronics,West,2,3000,5640.0,0.06,1507.01
494,2025-12-25,CUST0426,Customer 0426,Oil,Grocery,North,3,1500,4230.0,0.06,591.48
495,2025-04-14,CUST0070,Customer 0070,Coffee,Grocery,West,1,500,485.0,0.03,56.34
496,2025-06-10,CUST0209,Customer 0209,Phone,Electronics,West,5,30000,139500.0,0.07,34801.63
497,2025-06-07,CUST0238,Customer 0238,Chair,Furniture,East,1,7000,6860.0,0.02,1767.63
498,2025-12-27,CUST0357,Customer 0357,Coffee,Grocery,South,1,500,480.0,0.04,128.85
499,2025-02-16,CUST0365,Customer 0365,Keyboard,Electronics,East,3,2500,6900.0,0.08,626.31
500,2025-05-14,CUST0420,Customer 0420,Headphones,Electronics,South,1,3000,2430.0,0.19,651.27
501,2025-02-18,CUST0237,Customer 0237,Phone,Electronics,South,2,30000,58800.0,0.02,5501.75
502,2025-03-08,CUST0102,Customer 0102,Shoes,Fashion,North,3,4000,10320.0,0.14,2954.27
503,2025-10-26,CUST0301,Customer 0301,Chair,Furniture,West,1,7000,7000.0,0.0,659.29
504,2025-03-07,CUST0048,Customer 0048,Desk,Furniture,South,1,12000,11880.0,0.01,2155.26
505,2025-10-21,CUST0222,Customer 0222,Oil,Grocery,West,4,1500,5400.0,0.1,886.68
506,2025-03-30,CUST0182,Customer 0182,Keyboard,Electronics,South,2,2500,4750.0,0.05,846.08
507,2025-01-18,CUST0315,Customer 0315,Coffee,Grocery,West,5,500,2375.0,0.05,344.19
508,2025-10-09,CUST0246,Customer 0246,Laptop,Electronics,South,1,65000,61100.0,0.06,6732.73
509,2025-11-26,CUST0453,Customer 0453,Jeans,Fashion,North,2,2500,4350.0,0.13,1115.67
510,2025-07-15,CUST0401,Customer 0401,Oil,Grocery,East,3,1500,4050.0,0.1,1020.26
511,2025-10-17,CUST0258,Customer 0258,Desk,Furniture,South,4,12000,45600.0,0.05,3909.46
512,2025-01-16,CUST0459,Customer 0459,Chair,Furniture,East,1,7000,5880.0,0.16,1080.57
513,2025-10-27,CUST0120,Customer 0120,Headphones,Electronics,North,1,3000,2850.0,0.05,379.2
514,2025-04-23,CUST0295,Customer 0295,Shoes,Fashion,South,3,4000,9720.0,0.19,2897.91
515,2025-04-01,CUST0122,Customer 0122,Coffee,Grocery,North,3,500,1260.0,0.16,294.18
516,2025-12-27,CUST0359,Customer 0359,Desk,Furniture,South,5,12000,53400.0,0.11,10887.4
517,2025-09-10,CUST0278,Customer 0278,Chair,Furniture,South,2,7000,12600.0,0.1,1258.19
518,2025-11-05,CUST0113,Customer 0113,Laptop,Electronics,South,5,65000,292500.0,0.1,44747.08
519,2025-03-08,CUST0175,Customer 0175,Oil,Grocery,East,2,1500,2460.0,0.18,653.73
